#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:2021-06-11_OMPuniprot_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.2021-06-11_OMPuniprot_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:2021-06-11_OMPuniprot_muscle" name="distribution" x="@birthRate.t:2021-06-11_OMPuniprot_muscle">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:2021-06-11_OMPuniprot_muscle" name="distribution">
#            <parameter id="gammaShape.s:2021-06-11_OMPuniprot_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:2021-06-11_OMPuniprot_muscle" name="distribution">
#            <parameter id="proportionInvariant.s:2021-06-11_OMPuniprot_muscle" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:2021-06-11_OMPuniprot_muscle" name="distribution">
#            <parameter id="ucldStdev.c:2021-06-11_OMPuniprot_muscle" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2021-06-11_OMPuniprot_muscle" id="treeLikelihood.2021-06-11_OMPuniprot_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2021-06-11_OMPuniprot_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:2021-06-11_OMPuniprot_muscle" proportionInvariant="@proportionInvariant.s:2021-06-11_OMPuniprot_muscle" shape="@gammaShape.s:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2021-06-11_OMPuniprot_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <substModel id="JTT.s:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:2021-06-11_OMPuniprot_muscle">
#                <LogNormal S="@ucldStdev.c:2021-06-11_OMPuniprot_muscle" id="LogNormalDistributionModel.c:2021-06-11_OMPuniprot_muscle" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="234" id="rateCategories.c:2021-06-11_OMPuniprot_muscle" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:2021-06-11_OMPuniprot_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	proportionInvariant	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
6038000	-34314.44284563246	-34114.06966802192	-200.3731776105428	-34114.06966802192	8.783188927008446	-188.12461103934046	0.5509410967246693	0.0	6.031356368562593	2.2405671185507834	0.4112363195157577	1.3171300297313753	2.5663148872931467
6039000	-34339.83058110828	-34138.80871704885	-201.02186405943098	-34138.80871704885	9.594946654668249	-189.68855924359056	0.5366326036064891	0.0	5.166295897101491	2.2227954281280615	0.4211870194076214	1.1952192449794918	2.4297457931473776
6040000	-34333.723705662516	-34123.97131133802	-209.7523943244991	-34123.97131133802	10.236892134794076	-198.30023821972014	0.44561219719289774	0.0	5.166295897101491	2.2648864014993464	0.3820440177070891	1.1636823197429536	2.505910473198197
6041000	-34322.92730130326	-34125.605866021055	-197.32143528220595	-34125.605866021055	9.115549708582073	-186.03813715916766	0.5384842004819105	0.0	5.166295897101491	2.2051029737138865	0.421531319468137	1.6142246984385107	2.701503546656162
6042000	-34308.73331403583	-34122.01096490862	-186.7223491272057	-34122.01096490862	9.565540972967085	-175.49142661844897	0.6270086056999382	0.0	5.166295897101491	2.1865836266484937	0.43018624512548015	1.6072577044084824	2.742308753039675
6043000	-34324.702727397176	-34126.88327976438	-197.819447632801	-34126.88327976438	8.618190085217604	-186.46786684939178	0.481549673838172	0.0	5.166295897101491	2.2292640821066674	0.42310965463209804	1.2462597507770183	2.5613494864041173
6044000	-34332.04416128091	-34139.984383160336	-192.05977812056977	-34139.984383160336	8.36425104781458	-180.80441982552426	0.6818583942326869	0.0	5.166295897101491	2.1952223668425925	0.4506660039285322	0.9256861861871147	2.343161271067794
6045000	-34325.51263908364	-34130.18396405323	-195.3286750304095	-34130.18396405323	8.23916644052692	-184.02307055659787	0.5033759666834899	0.0	5.166295897101491	2.2129937136845803	0.4379218761249705	0.9750894694842158	2.359374860281156
6046000	-34307.448128198215	-34121.76170599896	-185.68642219926124	-34121.76170599896	8.234061058337973	-174.37027299460306	0.591223565927025	0.0	5.166295897101491	2.216724571866826	0.4511508582066802	0.9770504630237831	2.3505726144549546
6047000	-34345.83652177759	-34150.66724515429	-195.16927662330284	-34150.66724515429	9.825623142000211	-183.85312741864465	0.7014250948726461	0.0	5.166295897101491	2.216724571866826	0.44236267409712693	0.9730484797398362	2.329475358858302
6048000	-34324.346271822236	-34137.38269527121	-186.96357655102443	-34137.38269527121	8.440263041075795	-175.7274556177504	0.6992742656828471	0.0	5.166295897101491	2.1884212043983027	0.45373053948035474	0.9964258190529333	2.2636704648640924
6049000	-34322.449264809475	-34137.21055180917	-185.2387130003046	-34137.21055180917	8.393973071234583	-173.98406653518904	0.5810060290270662	0.0	5.166295897101491	2.194970679124523	0.46579288692456516	1.041177284469371	2.294084159578049
6050000	-34323.46381018636	-34125.73427021086	-197.7295399755045	-34125.73427021086	9.50837113377734	-186.3928357995533	0.5187253729513999	0.0	5.166295897101491	2.2239985042098493	0.4323791512456074	1.0034462694042212	2.368323118192761
6051000	-34311.459052901184	-34127.67407975318	-183.78497314800396	-34127.67407975318	8.097764763087554	-172.53337092619586	0.7042879769286965	0.0	5.166295897101491	2.1938943244719455	0.46825600358706404	0.9385097522620897	2.2492599279051912
6052000	-34289.1041411033	-34111.54762831848	-177.55651278481594	-34111.54762831848	8.646854641202879	-166.4458622078368	0.7424235855271645	0.0	5.166295897101491	2.1441014572629573	0.4955959641256534	0.9604692204135599	2.1540248021588115
6053000	-34302.92370354389	-34128.35086756059	-174.57283598330014	-34128.35086756059	7.831457205748771	-163.79554266466337	0.7070770388759162	0.0	4.832938638759122	2.1441014572629573	0.515551823477153	0.9591107227242819	2.167020993398559
6054000	-34293.36275809337	-34121.44277105818	-171.91998703518493	-34121.44277105818	7.805151721499531	-161.13020112108632	0.6114088478435642	0.0	4.832938638759122	2.1485111357141315	0.5030615236537143	0.9743578236807829	2.199560739203602
6055000	-34306.535361218695	-34134.02088793559	-172.51447328310303	-34134.02088793559	8.297447856531118	-161.7717732365614	0.7350914153997763	0.0	4.832938638759122	2.1318942016252174	0.5106686896255681	0.9794029966835885	2.2039243794006516
6056000	-34304.48338202103	-34128.368241467	-176.11514055403566	-34128.368241467	8.070434856085935	-165.30186288427512	0.6392182293584932	0.0	4.832938638759122	2.156805187316158	0.4674837308299272	0.965403963193619	2.222889552748823
6057000	-34294.3505145202	-34119.81953411141	-174.5309804087849	-34119.81953411141	7.958878423774997	-163.71770273902436	0.7763709752825586	0.0	4.832938638759122	2.156805187316158	0.4802088208809006	0.9656156175117991	2.231256341583071
6058000	-34278.96070813711	-34108.7787801126	-170.18192802450085	-34108.7787801126	7.079706291230342	-158.32481748327552	0.7082495548811578	0.0	5.920070116585957	2.1415199656152883	0.518194064177087	1.0617315415868656	2.2898407161711773
6059000	-34286.328466497915	-34109.40988950135	-176.91857699656452	-34109.40988950135	7.47322403123926	-165.02996248137802	0.6507686404897215	0.0	5.920070116585957	2.1526406464875003	0.5129994734528077	1.0600787370642881	2.326056860911095
6060000	-34293.332667925184	-34122.5358948865	-170.79677303868334	-34122.5358948865	7.112366855509125	-158.90815852349684	0.6884290384348478	0.0	5.920070116585957	2.1526406464875003	0.5000540879615277	1.0694437823820073	2.3266403234605044
6061000	-34290.97373114814	-34119.38360341374	-171.5901277343942	-34119.38360341374	7.5478351468849905	-159.73608258725594	0.8416770006719668	0.0	5.920070116585957	2.140438136271826	0.5205662590344301	1.054596885240944	2.317937871971856
6062000	-34297.29353063176	-34127.12606256301	-170.16746806874733	-34127.12606256301	7.482948436782398	-158.93687729332697	0.6771891143714572	0.0	5.35203888893309	2.120885568470416	0.5181163836967597	0.985440476232354	2.197755345217382
6063000	-34295.75583797862	-34119.29970110933	-176.45613686929033	-34119.29970110933	7.991250113849289	-165.02684101854982	0.6594752674085038	0.0	5.35203888893309	2.1910484959943557	0.49646186191071195	0.9173809323807125	2.24463169881638
6064000	-34276.280561549094	-34094.45498716122	-181.825574387879	-34094.45498716122	8.748597363875819	-169.54277368000254	0.5173242765712428	0.0	6.231677895666884	2.1818107406807523	0.490832099619772	0.9932845145961504	2.2723591672518806
6065000	-34277.33716742433	-34092.380162099565	-184.95700532476533	-34092.380162099565	8.725906715701862	-172.65991556423535	0.5820195587341702	0.0	6.231677895666884	2.1868611964260594	0.4805174770809778	0.9564117703787092	2.228444821722445
6066000	-34270.24646645867	-34093.30520206172	-176.94126439695316	-34093.30520206172	7.36319574341989	-164.69064033845117	0.7505465174791682	0.0	6.231677895666884	2.1704411234249	0.4914008943568447	0.9802014516614664	2.2313795479081304
6067000	-34263.04520219366	-34089.16543676805	-173.87976542560602	-34089.16543676805	7.230626437892583	-161.7495635057036	0.6894738500046004	0.0	6.231677895666884	2.1279299025244085	0.499350271252775	0.9963664884187396	2.2589425180154783
6068000	-34273.8323575546	-34099.55049922783	-174.28185832677204	-34099.55049922783	7.519229457162197	-161.6188143190341	0.6459503788828639	0.0	6.717360156404651	2.1445706000566758	0.48147167817653197	1.0541181271164342	2.3563681071741027
6069000	-34286.19099847656	-34111.74393424285	-174.44706423370897	-34111.74393424285	7.072201485892017	-161.78682781997696	0.6091155686445333	0.0	6.717360156404651	2.1435796441177595	0.49215606576604615	1.0540811952870117	2.339441113510623
6070000	-34303.221717385946	-34124.18126277615	-179.0404546098001	-34124.18126277615	7.854207516769117	-166.36545908683988	0.6561439613958969	0.0	6.717360156404651	2.148789341794912	0.47476018240595896	1.0717829381601394	2.3674493307122613
6071000	-34294.47616039533	-34124.53502712529	-169.9411332700435	-34124.53502712529	6.909122607695162	-157.4059701049005	0.7447292959449435	0.0	6.717360156404651	2.0994700009341973	0.513977074107003	1.1081837938750898	2.3090072777325346
6072000	-34298.16187380134	-34126.475909113935	-171.68596468740603	-34126.475909113935	7.803290085683345	-159.150801522263	0.5753514221895505	0.0	6.717360156404651	2.0994700009341973	0.520170041584409	1.1123901985844384	2.29164342930703
6073000	-34290.34031601242	-34132.02536586654	-158.31495014588614	-34132.02536586654	6.564956543207363	-145.82481838657944	0.831887914985379	0.0	6.717360156404651	2.0836061226036957	0.5413986923379851	1.064975084949229	2.2206978395550454
6074000	-34273.06562839828	-34113.62933037073	-159.4362980275524	-34113.62933037073	7.339581184993842	-147.70530853642006	0.7401604539723697	0.0	5.991984597913599	2.0717167811098665	0.5314378887282298	1.0892092654942096	2.2345379743084632
6075000	-34279.08823194062	-34118.615565077904	-160.47266686271666	-34118.615565077904	6.407023120373828	-148.74167737158433	0.9014902887181464	0.0	5.991984597913599	2.0717167811098665	0.5493833582870966	1.1122871739668987	2.193465161150936
6076000	-34278.905579677266	-34111.60611229435	-167.29946738291602	-34111.60611229435	7.895682932425804	-155.03930493672777	0.7143194714895952	0.0	6.497368554261388	2.080092393869449	0.5285258947646361	1.073978846377164	2.1683084079742048
6077000	-34282.87459095749	-34124.509999394366	-158.3645915631256	-34124.509999394366	6.75563251876347	-146.10442911693735	0.8224659252257869	0.0	6.497368554261388	2.080092393869449	0.5630016685578045	1.2366326137348058	2.2712667481640065
6078000	-34277.56660868722	-34116.97923922997	-160.58736945725073	-34116.97923922997	7.895319334798286	-148.37382284411257	0.7634735497340672	0.0	6.497368554261388	2.063682415888084	0.5524911993825828	1.243282588135636	2.257246473257602
6079000	-34278.063380607135	-34111.10890039296	-166.95448021417363	-34111.10890039296	7.934398316899343	-154.63949356889069	0.6524608468694181	0.0	6.497368554261388	2.0994048382020765	0.5209352382377391	1.2223162471310491	2.3313350569630633
6080000	-34276.58940935713	-34117.54555371097	-159.04385564616607	-34117.54555371097	7.710673124113188	-146.72886900088312	0.7706515611919786	0.0	6.497368554261388	2.0994048382020765	0.5274570695371148	1.2165994416775108	2.2710094601301125
6081000	-34275.872068483695	-34110.38275736294	-165.4893111207541	-34110.38275736294	7.650941674590959	-153.09939760401406	0.8143396746812397	0.0	6.497368554261388	2.1258208520463207	0.5077315122787958	1.0397143088937266	2.176605239376899
6082000	-34271.32991388132	-34103.678062913605	-167.6518509677203	-34103.678062913605	7.623271780932986	-155.2666230610306	0.7658977839856557	0.0	6.497368554261388	2.124168164600776	0.5189662177567986	1.1361188595523641	2.176854715289995
6083000	-34282.55632252504	-34120.36405664001	-162.19226588502573	-34120.36405664001	7.265874152130016	-149.90233610402078	0.7133255052382901	0.0	6.497368554261388	2.090576556070114	0.530718198947757	1.167471198526686	2.124552199773255
6084000	-34287.627850159304	-34119.38860695333	-168.23924320596842	-34119.38860695333	8.372089982862981	-155.94931342496346	0.6817817688412284	0.0	6.497368554261388	2.090576556070114	0.4979090876005806	1.1220001267141149	2.1165160083523924
6085000	-34285.026127878285	-34117.198038566356	-167.82808931192983	-34117.198038566356	8.20253357505583	-155.43510094641408	0.7508373823659742	0.0	6.497368554261388	2.126905452321806	0.5015039678377711	1.0821027450152063	2.1703843660298836
6086000	-34277.148283779024	-34109.07666346823	-168.07162031079645	-34109.07666346823	9.23931007726226	-155.743297024325	0.6923067108530909	0.0	6.497368554261388	2.1041049070809934	0.514184022831366	1.1442698680250787	2.160235219800507
6087000	-34272.449574021986	-34108.0998058576	-164.34976816438487	-34108.0998058576	8.699059913657905	-152.02581378884733	0.7676166526732848	0.0	6.497368554261388	2.1025651360403375	0.517045431644881	1.2296228914427898	2.1830480490793507
6088000	-34277.2735408147	-34106.17495340348	-171.09858741121656	-34106.17495340348	9.664397110281513	-158.64835979560038	0.6861588128986077	0.0	6.497368554261388	2.147103287973417	0.5203400872969133	1.3238966287272993	2.334093688561303
6089000	-34266.74547422889	-34103.89329856701	-162.85217566187762	-34103.89329856701	7.615557607869113	-150.53776572291744	0.8001723359262033	0.0	6.497368554261388	2.0992016149813257	0.5547207229830994	1.4009575678080162	2.2338878857511997
6090000	-34259.48170510859	-34100.78905283611	-158.69265227248138	-34100.78905283611	7.451177482900087	-146.3782423335212	0.8586636685525451	0.0	6.497368554261388	2.0992016149813257	0.540602129304076	1.3710410764139924	2.2265199014169297
6091000	-34266.76277871691	-34094.1127650463	-172.65001367060634	-34094.1127650463	9.5263788642433	-159.11655356551827	0.6842796868803845	0.0	7.553366993397995	2.1567183500118103	0.4991342966043126	1.270785500231494	2.2553834645994697
6092000	-34288.52741072467	-34117.6369605521	-170.89045017256893	-34117.6369605521	7.854124546978118	-158.39958906700969	0.6310485042860227	0.0	6.5107679938691625	2.1567183500118103	0.5130776229749615	1.1949299047161575	2.2748254531587424
6093000	-34293.80906703359	-34117.67052690871	-176.13854012488076	-34117.67052690871	8.830812678420092	-163.6294369243455	0.7216844178031782	0.0	6.5107679938691625	2.163160584850245	0.49873237787727104	1.2149231979076156	2.2963933939685677
6094000	-34289.35006753922	-34116.72269254994	-172.62737498927697	-34116.72269254994	8.753552454041424	-160.17122861837547	0.5872299759885307	0.0	6.5107679938691625	2.1444627795183195	0.512443642273382	1.233557849668443	2.239724388217911
6095000	-34282.60571362841	-34122.39925309879	-160.2064605296163	-34122.39925309879	7.450957175889766	-147.77967036107833	0.7148293054518216	0.0	6.5107679938691625	2.134103104783469	0.5307442130414319	1.199669051105163	2.2328246656947406
6096000	-34276.29298308085	-34116.441536595026	-159.8514464858238	-34116.441536595026	6.763300781846031	-146.71847955590772	0.7180281807531139	0.0	7.318307764273414	2.0983621705081954	0.5418464823357736	1.166016299499549	2.1395987251754844
6097000	-34286.24925737502	-34127.46348678472	-158.78577059030084	-34127.46348678472	7.551765819079279	-145.6204810021823	0.7169175730475501	0.0	7.318307764273414	2.109754209457338	0.5342702577192272	1.2210939511754986	2.1633464799057434
6098000	-34262.745970353164	-34111.691953986985	-151.0540163661822	-34111.691953986985	7.0920062535396395	-138.05652132915142	0.7824204849255726	0.0	7.210363129519194	2.0886640250202437	0.5643437605630341	1.3154387888651107	2.1860724242974903
6099000	-34274.50799991952	-34121.5600464474	-152.94795347212417	-34121.5600464474	7.126283291687135	-139.93904596575592	0.9197636393587812	0.0	7.210363129519194	2.0926843367025305	0.5916442483581322	1.2735284693903424	2.1810478685249906
6100000	-34268.712496019216	-34114.95796909287	-153.75452692634244	-34114.95796909287	7.183264962413446	-140.80420890162043	0.8032679235947165	0.0	7.210363129519194	2.0720512064539096	0.592397512547177	1.2743252765920619	2.149060960606499
6101000	-34273.00059732965	-34112.44668124657	-160.55391608308125	-34112.44668124657	7.685074327061373	-147.5500101838747	0.8125246273646117	0.0	7.210363129519194	2.0909223287123266	0.5824138896843682	1.2881472084181707	2.278108416839857
6102000	-34269.370448552276	-34108.91134084761	-160.45910770466273	-34108.91134084761	7.347907143590692	-147.39453093383187	0.9117369020537709	0.0	7.210363129519194	2.1123036948959997	0.5614596841805942	1.2720941470553069	2.2724275331944197
6103000	-34268.05381234897	-34112.883019112254	-155.17079323671416	-34112.883019112254	7.174845066851762	-143.58253216994135	0.7797460385009732	0.0	5.751066999400312	2.106304037688346	0.5606287490469958	1.248922366872658	2.29140456386349
6104000	-34259.14077340037	-34107.74904645916	-151.39172694120984	-34107.74904645916	7.460792177137979	-139.88819154022895	0.7238217741153888	0.0	5.751066999400312	2.0764566789489285	0.6049596450389503	1.2704473198249988	2.271714215531409
6105000	-34268.85235153787	-34112.67964566967	-156.1727058682026	-34112.67964566967	6.74461971138352	-144.61422148578328	0.7007308005957069	0.0	5.751066999400312	2.095810476357568	0.609189925305533	1.219119105847444	2.268466323589165
6106000	-34270.75751676149	-34113.02745138131	-157.73006538017754	-34113.02745138131	6.338282425023813	-146.15458259793718	0.6606697748040523	0.0	5.751066999400312	2.1018003639691853	0.6100078651743113	1.1281011362551812	2.1883168733986063
6107000	-34251.6540153515	-34097.79169244237	-153.862322909134	-34097.79169244237	5.969426300673766	-142.29575549397472	0.8190293917128367	0.0	5.751066999400312	2.0986586065966457	0.6106446181678657	1.097786280648909	2.1656031324122202
6108000	-34250.68280813635	-34096.290886702875	-154.39192143347367	-34096.290886702875	6.69717838463475	-140.79256396771768	0.8786378037112036	0.0	7.782071840324885	2.0992876818047037	0.6004137279347361	1.0971263362690156	2.156744274370652
6109000	-34249.62189040424	-34100.16757424596	-149.4543161582792	-34100.16757424596	5.710167792539123	-137.96908666147098	0.9746666834387216	0.0	5.679813860128266	2.0951051890440486	0.6106930850815129	1.0587038931968782	2.1220588789761536
6110000	-34256.43060571523	-34104.86161880417	-151.568986911055	-34104.86161880417	6.302934894044698	-140.02697973468383	0.8466308084781423	0.0	5.679813860128266	2.115117102395673	0.6016076818163845	1.15443243381556	2.1587546403508795
6111000	-34260.77143250671	-34109.15568013967	-151.61575236703948	-34109.15568013967	5.52614213981264	-139.41478679580808	0.8158934360848736	0.0	6.340267393241729	2.114589937082309	0.5968104367892307	1.0560250386120322	2.0757872429637887
6112000	-34259.818745778575	-34108.53518837908	-151.28355739949598	-34108.53518837908	6.446419792287356	-139.1554502044219	0.8827540077911022	0.0	6.340267393241729	2.088913380047244	0.6000934360670594	1.0726415284142174	2.054667759962455
6113000	-34255.963202786596	-34104.32546332112	-151.6377394654776	-34104.32546332112	6.578661284381159	-140.11377463232864	0.8868120840775461	0.0	5.676245494032419	2.110014200260143	0.5999863719478546	1.0585345398119044	2.038921263717767
6114000	-34249.62698409259	-34100.65198263311	-148.97500145947384	-34100.65198263311	6.448455914557958	-136.87314002696328	0.8277910737334615	0.0	6.220051484456116	2.1220345911042235	0.5892176196562187	1.0320000852590516	2.0540640240014834
6115000	-34264.74245023564	-34103.2736120288	-161.46883820683385	-34103.2736120288	6.660888191466473	-149.24820540172075	0.7470283761569966	0.0	6.220051484456116	2.1639539047081686	0.5619897040258452	1.0093476820377583	2.099729377843252
6116000	-34256.81790332897	-34101.80764987138	-155.010253457593	-34101.80764987138	6.545987075118688	-140.50154192539716	0.7592118029507787	0.0	8.552178554086968	2.1484001856109525	0.5614996110113747	1.0342331386935464	2.0849010378779207
6117000	-34262.54297973156	-34103.124343167554	-159.41863656400778	-34103.124343167554	6.7423627096938095	-144.8676525585966	0.8204174291422833	0.0	8.552178554086968	2.163326671862004	0.5654864166613521	1.0049449572847173	2.0921886385267072
6118000	-34258.33951963216	-34105.2571182343	-153.08240139785315	-34105.2571182343	6.0697809865399375	-138.66458861020539	0.8105495124187662	0.0	8.552178554086968	2.1163303611149544	0.5997931684906173	1.0652843981724747	2.043558033380061
6119000	-34273.11936183515	-34111.87061844671	-161.2487433884462	-34111.87061844671	7.620755713402999	-146.7770118410803	0.7498886885470539	0.0	8.552178554086968	2.135348913354321	0.5641783514352801	1.0301125603462107	2.13680289003192
6120000	-34266.78797626207	-34116.22613439096	-150.56184187110944	-34116.22613439096	8.349444177802063	-136.2702432928507	0.9154166912457673	0.0	8.552178554086968	2.0718629174555256	0.6069879163989526	1.0820186916149153	2.0195436101390043
6121000	-34263.94547224833	-34113.868274728	-150.07719752032386	-34113.868274728	7.583185103829625	-135.82116637815054	0.7395431557633273	0.0	8.552178554086968	2.05934523721564	0.6366826268545993	1.0758282521811078	2.022231669576362
6122000	-34266.4602796095	-34116.23727481462	-150.22300479487876	-34116.23727481462	6.549563781131954	-137.70434316001547	0.8479636392108165	0.0	6.7369227192264	2.086764425243428	0.6126467466097434	1.135313417208508	2.096613571213599
6123000	-34257.31728908517	-34110.01459915421	-147.30268993096558	-34110.01459915421	6.648674806985651	-134.7907050401118	0.9373748139659001	0.0	6.7369227192264	2.084412829381541	0.6127076574109959	1.0738445606920721	2.050748200077671
6124000	-34260.45748159584	-34116.73183365242	-143.72564794341932	-34116.73183365242	6.2534240582883855	-131.9966253486361	0.851292169697933	0.0	6.0057727055465575	2.0661712276733	0.634929557063244	1.0973227757563235	2.0423950800636974
6125000	-34268.51994355143	-34120.36444452536	-148.1554990260715	-34120.36444452536	5.806430311727661	-136.38811134420584	1.0916135809793663	0.0	6.0057727055465575	2.0796772600722444	0.6002421344248426	1.0966324628565582	2.0282087806513567
6126000	-34259.508900126835	-34112.053001553584	-147.45589857325226	-34112.053001553584	6.617400997775503	-135.68851089138658	0.8564229989526171	0.0	6.0057727055465575	2.0796772600722444	0.6061382179027712	1.1072601529161938	2.039219013693178
6127000	-34264.83845289453	-34113.43993984465	-151.39851304988355	-34113.43993984465	6.685699083650066	-140.09942412554705	0.685054531703963	0.0	5.556633773550208	2.0729313814573636	0.6171526056609961	1.1152688748434345	2.058643439181483
6128000	-34257.84511856868	-34112.354869124225	-145.49024944445674	-34112.354869124225	6.0687120330708035	-134.19509185518612	1.0168544070218397	0.0	5.556633773550208	2.0715474309606945	0.6377519076596888	1.1150746993528682	2.0788013849245313
6129000	-34238.87864411333	-34098.62807698831	-140.25056712501717	-34098.62807698831	6.291201332363894	-129.0511435621578	0.7983992612767409	0.0	5.556633773550208	2.0378686522869427	0.6593378058961101	1.091189073745255	2.0474395214281516
6130000	-34244.48261937696	-34095.03775182297	-149.44486755399058	-34095.03775182297	6.173342836862511	-137.1033693032989	0.9216839089581416	0.0	6.65015951566554	2.0549425041889617	0.653690750235317	1.0250507944861844	2.037535851697374
6131000	-34249.42612632625	-34098.15086556451	-151.27526076174576	-34098.15086556451	6.849000015907547	-138.88897127289093	0.8811964655352231	0.0	6.65015951566554	2.0707047604093205	0.6295297571721393	1.006217188125334	2.0652478652963464
6132000	-34250.48396195587	-34106.54782624211	-143.93613571375883	-34106.54782624211	6.1912745563246006	-131.9192512962943	0.9523279782215092	0.0	6.335812155598139	2.0513310189532414	0.6415316193472823	1.0736214156436361	1.9569894451836674
6133000	-34248.06950251005	-34099.354983624355	-148.71451888569374	-34099.354983624355	6.471722967936578	-136.59584528625973	0.8587261147234712	0.0	6.335812155598139	2.0871598077482703	0.6234925610438825	0.9790264996328438	1.964912336864757
6134000	-34268.234479130966	-34118.048661318964	-150.18581781200288	-34118.048661318964	6.476517225618474	-138.0843869941041	0.8079545045188824	0.0	6.335812155598139	2.0810871119072223	0.6211044059339108	0.837601460130758	1.9382547355258355
6135000	-34280.928449595674	-34130.493832270906	-150.43461732476518	-34130.493832270906	6.72677015410673	-138.43198804423122	0.884228523204866	0.0	6.335812155598139	2.0463172554180304	0.5921374074158359	0.8519098091543889	1.9008483411432378
6136000	-34279.30849391815	-34127.52389558905	-151.784598329097	-34127.52389558905	7.392643281232445	-139.78058379821732	0.8537454189975631	0.0	6.335812155598139	2.0468044279347395	0.5863098095689563	0.8175479001567564	1.945319300928731
6137000	-34267.407877188205	-34115.09607075484	-152.31180643337075	-34115.09607075484	6.207855141736836	-137.73007069128036	0.830476253812709	0.0	8.802521317985072	2.085875257462032	0.5694888805502972	0.8066719186655861	1.971232776901527
6138000	-34274.744739535934	-34120.427648655445	-154.3170908804926	-34120.427648655445	6.07216336603751	-139.76412270599755	1.009178885512103	0.0	8.802521317985072	2.0757449295544896	0.5743862274625324	0.8459520477484648	1.984016197060074
6139000	-34284.31016501885	-34132.048448921254	-152.26171609759015	-34132.048448921254	5.468965550780062	-137.6798888282772	0.8178523680659797	0.0	8.802521317985072	2.08590749435298	0.5879898300613517	0.8391727669390278	1.9723984291241232
6140000	-34261.03806174389	-34116.227201425885	-144.8108603180116	-34116.227201425885	4.945227090386749	-130.30313426604627	1.0228163920613307	0.0	8.802521317985072	2.059821005370548	0.5954871650631974	0.8696833601989765	1.9452553861362127
6141000	-34271.118479187	-34120.39257159168	-150.7259075953195	-34120.39257159168	5.466580607581372	-136.10143214738233	0.7730420800932976	0.0	8.802521317985072	2.1009328461815837	0.5747516037108121	0.8984749686747467	2.0525401968879136
6142000	-34270.49386115031	-34124.888448205835	-145.60541294447478	-34124.888448205835	5.205535735346051	-131.1056806737709	0.9533453399515089	0.0	8.802521317985072	2.0570084266823585	0.6229823306896283	0.9593106218434101	2.0482537616517806
