#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:2021-03-21_OMPuniprot_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.2021-03-21_OMPuniprot_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:2021-03-21_OMPuniprot_muscle" name="distribution" x="@birthRate.t:2021-03-21_OMPuniprot_muscle">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:2021-03-21_OMPuniprot_muscle" name="distribution">
#            <parameter id="gammaShape.s:2021-03-21_OMPuniprot_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2021-03-21_OMPuniprot_muscle" id="treeLikelihood.2021-03-21_OMPuniprot_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2021-03-21_OMPuniprot_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:2021-03-21_OMPuniprot_muscle" shape="@gammaShape.s:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2021-03-21_OMPuniprot_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2021-03-21_OMPuniprot_muscle" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:2021-03-21_OMPuniprot_muscle">
#                <Exponential id="Exponential.c:2021-03-21_OMPuniprot_muscle" name="distr">
#                    <parameter id="UCExpLambda.c:2021-03-21_OMPuniprot_muscle" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="254" id="expRateCategories.c:2021-03-21_OMPuniprot_muscle" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:2021-03-21_OMPuniprot_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
529000	-54632.42955408263	-54565.556112916725	-66.87344116590094	-54565.556112916725	3.696323579027851	3.23055590828589	-63.642885257615056	1.8124274389354007	1.7679822632224038	1.0716595492283993	1.051162201918127
529500	-54622.129932398784	-54559.625273914506	-62.50465848428034	-54559.625273914506	3.3509652609313845	3.23055590828589	-59.27410257599445	1.8710796270602843	1.7803330423375154	1.1176822401374564	1.0805964826328076
530000	-54637.2661422981	-54566.13345662417	-71.1326856739279	-54566.13345662417	3.302096642520358	3.23055590828589	-67.902129765642	1.5721099623827766	1.8110748590616985	1.1107394782056295	1.0797546713018535
530500	-54628.64322590742	-54562.95018487346	-65.69304103396273	-54562.95018487346	3.1395241604152484	3.23055590828589	-62.462485125676835	1.5941789021387711	1.8542804290644026	1.127254826456861	1.0739832555690958
531000	-54631.56447530232	-54561.54755696671	-70.01691833561365	-54561.54755696671	3.176004075775569	3.23055590828589	-66.78636242732776	1.3820994748679734	1.842617758732496	1.0822690998791409	1.06936964745004
531500	-54628.593990240974	-54564.06960241928	-64.52438782169364	-54564.06960241928	3.197050442467268	3.23055590828589	-61.29383191340775	1.862661056228624	1.8231763133360848	1.067962907998448	1.0671725217839416
532000	-54618.46942320799	-54552.831382451965	-65.63804075602502	-54552.831382451965	3.4159931224130853	3.23055590828589	-62.40748484773913	1.533407298067294	1.766917885578421	1.0832649235323855	1.0628412654139605
532500	-54617.399176820945	-54554.577549156886	-62.82162766406246	-54554.577549156886	3.1508810607263986	3.23055590828589	-59.59107175577657	1.585895463325694	1.7731439146149317	1.090452089795972	1.0518057604460007
533000	-54633.05084984367	-54563.05381289036	-69.99703695331122	-54563.05381289036	3.3283751865676496	3.23055590828589	-66.76648104502533	1.4921268709183724	1.7995669835586814	1.1045751208668613	1.0389117635122094
533500	-54633.97253900951	-54569.73504601875	-64.23749299076187	-54569.73504601875	3.064208940709461	3.23055590828589	-61.00693708247597	1.708596407116883	1.783923502748905	1.1259784077067823	1.030345204428924
534000	-54636.921414639444	-54568.02044552991	-68.90096910953176	-54568.02044552991	3.162882598414223	3.23055590828589	-65.67041320124586	1.7657253440057394	1.7528967324559412	1.0977663550912655	1.0440491849596685
534500	-54632.475048033055	-54566.03009004974	-66.44495798331933	-54566.03009004974	3.272508208003621	3.23055590828589	-63.21440207503343	1.4442578129409023	1.7366934641179954	1.0921817580757414	1.039490923374847
535000	-54652.83748382752	-54576.490516598555	-76.34696722896143	-54576.490516598555	3.443061960250663	3.23055590828589	-73.11641132067554	1.8790183473122222	1.7595785273936535	1.066086163142701	1.0270171988558203
535500	-54626.7972027742	-54553.310943292665	-73.48625948153592	-54553.310943292665	3.451780321151995	2.9116421912885597	-70.57461729024736	1.5024846171456103	1.7343775399775536	1.0617719928261609	1.049738239813853
536000	-54625.6612589897	-54553.88290371872	-71.77835527098158	-54553.88290371872	3.8170531130056498	2.9116421912885597	-68.86671307969301	1.5663872385601163	1.723409871283484	1.1727366207052776	1.0898606357071352
536500	-54617.13066737401	-54542.111490386764	-75.01917698724439	-54542.111490386764	3.4806351775057585	2.9116421912885597	-72.10753479595583	1.383860111150839	1.7467513703158897	1.118809730878242	1.0617548173481635
537000	-54619.309254722604	-54551.27660370647	-68.0326510161303	-54551.27660370647	3.7359589399520194	2.9116421912885597	-65.12100882484174	1.602062672283254	1.7216688933928705	1.131915032479593	1.0512351485625262
537500	-54630.81632596293	-54557.21995313445	-73.59637282847683	-54557.21995313445	3.769211852146188	2.9116421912885597	-70.68473063718827	1.5754352199845674	1.732786448397927	1.13744922029151	1.0474245435048524
538000	-54639.433350998	-54562.93174877767	-76.50160222033001	-54562.93174877767	3.771379147341028	2.9116421912885597	-73.58996002904145	1.4136535756944983	1.728307091247915	1.1450919556793961	1.0592972680214288
538500	-54640.33122932478	-54567.11961889598	-73.21161042879947	-54567.11961889598	3.699113314727442	2.9116421912885597	-70.29996823751091	1.5803930724252513	1.7599779430195337	1.1856510145510244	1.0672350228804777
539000	-54630.66515944645	-54560.85905755471	-69.80610189173917	-54560.85905755471	3.557727925471216	2.9116421912885597	-66.89445970045061	1.7171307799635647	1.7825089564979304	1.2272501254434414	1.0864290219739146
539500	-54629.97613855638	-54560.79111734602	-69.18502121035766	-54560.79111734602	3.6122731396356285	2.9116421912885597	-66.2733790190691	1.612103791996599	1.7825188630808921	1.2333538024513058	1.0831170035101252
540000	-54625.686160243924	-54553.365771822806	-72.32038842111707	-54553.365771822806	3.6775377075006275	2.9116421912885597	-69.40874622982851	1.544894537518005	1.7983455241812283	1.2413661746629145	1.09644844147418
540500	-54630.849954354926	-54555.93985468758	-74.91009966734536	-54555.93985468758	3.4959839943323727	2.9116421912885597	-71.9984574760568	1.5616864095138958	1.8198059201346777	1.2673265527322701	1.0789328181515716
541000	-54627.39294910448	-54559.47144815063	-67.92150095384217	-54559.47144815063	3.168692513179432	2.9116421912885597	-65.0098587625536	1.6864434569495985	1.7881863189810239	1.2766312830236357	1.0777883511620499
541500	-54627.74880577899	-54557.34579022963	-70.40301554936103	-54557.34579022963	3.1744137621232484	2.9116421912885597	-67.49137335807247	1.767382497081812	1.8294716487878904	1.285654442872484	1.070119865225946
542000	-54623.84144331763	-54554.26976972274	-69.57167359488562	-54554.26976972274	3.2688187862249554	2.9116421912885597	-66.66003140359706	1.420378873053664	1.8086438864934644	1.2780118639729254	1.0812841704571279
542500	-54618.95515527085	-54551.640687917214	-67.31446735363727	-54551.640687917214	3.369704729578991	2.9116421912885597	-64.4028251623487	1.6568658017658207	1.8002791195575212	1.2830055718711841	1.0882667671914543
543000	-54622.43852861207	-54561.080577723784	-61.35795088828481	-54561.080577723784	3.251997903212695	2.9116421912885597	-58.446308696996255	1.6716491678696355	1.780936704796337	1.2748324443558146	1.0998206877674277
543500	-54622.71140026933	-54558.481668930894	-64.22973133843522	-54558.481668930894	3.08687075122373	2.9116421912885597	-61.31808914714665	1.6716491678696355	1.807302414559203	1.2660507603576676	1.0961882858453889
544000	-54614.24310198666	-54545.01950760467	-69.22359438199041	-54545.01950760467	3.2169210583945045	2.9116421912885597	-66.31195219070185	1.9127388532075928	1.7938388764241953	1.2979094968746978	1.1053549231548259
544500	-54609.92860606679	-54548.48352182369	-61.44508424309277	-54548.48352182369	3.0607976602470544	2.9116421912885597	-58.533442051804215	1.6333560485883867	1.7594719300307045	1.2666709085593848	1.106866467108524
545000	-54614.15769460784	-54547.221494573445	-66.936200034395	-54547.221494573445	3.1985389236264687	2.9116421912885597	-64.02455784310644	1.7224054753904758	1.7677910393487537	1.267334700104166	1.0956577242590724
545500	-54624.33663005115	-54561.172541944026	-63.16408810712227	-54561.172541944026	2.8521877974737255	2.9116421912885597	-60.25244591583371	1.4020011236763417	1.7879929451636396	1.2153772046226952	1.098662400395239
546000	-54619.161584147165	-54554.33546569895	-64.82611844821965	-54554.33546569895	3.280084578631358	2.9116421912885597	-61.91447625693108	2.037878397137989	1.7405676272194712	1.201903352559753	1.1017010856231828
546500	-54623.184353350654	-54562.06542922083	-61.11892412982528	-54562.06542922083	2.925588101412563	2.9116421912885597	-58.207281938536724	1.6650168534522571	1.760078123635204	1.2076060719068977	1.1043112348542188
547000	-54629.11618839342	-54561.74819189989	-67.36799649352979	-54561.74819189989	3.064190457140132	2.9116421912885597	-64.45635430224122	1.4093947630715045	1.721780863021279	1.2184353994258497	1.1272154527342926
547500	-54627.998087668464	-54562.21802700803	-65.78006066043362	-54562.21802700803	3.0074353190785263	2.9116421912885597	-62.86841846914506	1.7193600871158279	1.7666036777771688	1.2883192435579205	1.1573458312623115
548000	-54628.18670726046	-54570.642732580825	-57.54397467963381	-54570.642732580825	2.8812540960569732	2.9116421912885597	-54.632332488345256	1.5999193291597806	1.730988611735233	1.3169035788197516	1.1563259191705682
548500	-54635.62702411434	-54568.885969894865	-66.7410542194762	-54568.885969894865	3.083860852483846	2.9116421912885597	-63.82941202818763	1.6148388597022552	1.7428053764107232	1.305156340943945	1.1409068321295488
549000	-54636.75506642159	-54566.92647815462	-69.82858826696743	-54566.92647815462	3.182899373216364	2.9116421912885597	-66.91694607567887	1.5990760038442076	1.7654118843537439	1.3336743990711124	1.1241583830794568
549500	-54638.11005502	-54582.2495213415	-55.86053367849683	-54582.2495213415	2.9875094738438315	2.9116421912885597	-52.94889148720827	1.7981777616817685	1.7721316855467184	1.2938882956295603	1.1166736228080512
550000	-54630.78902126045	-54573.933662003954	-56.85535925649502	-54573.933662003954	3.0798724908339445	3.7873630968555525	-53.06799615963947	1.7816491144818682	1.7573565795161985	1.3082010571883933	1.1261401113289025
550500	-54629.068587824164	-54571.45164717411	-57.61694065005903	-54571.45164717411	3.072134037258981	3.7873630968555525	-53.82957755320348	1.763244313596953	1.7442607281449078	1.3038781301408888	1.114188451941034
551000	-54625.785081615686	-54564.3063418934	-61.478739722281546	-54564.3063418934	3.052057707357742	3.7873630968555525	-57.691376625425995	1.4900915484118373	1.7013503454590404	1.2730344105347926	1.112689712885255
551500	-54641.43352442774	-54576.76713267905	-64.66639174868985	-54576.76713267905	2.805900393226141	3.7873630968555525	-60.8790286518343	2.207532391732966	1.7612245160870077	1.2502658300822254	1.1185936586469494
552000	-54623.206392913555	-54565.6160560891	-57.59033682445423	-54565.6160560891	2.710566716295665	3.7873630968555525	-53.80297372759868	1.8309988292793902	1.7696990606558356	1.2177066959798406	1.118444460829219
552500	-54619.3205453716	-54561.34163819665	-57.978907174945995	-54561.34163819665	2.620292310659545	3.7873630968555525	-54.191544078090445	2.070340233127018	1.7811856169832334	1.2366377109506885	1.1161599169969623
553000	-54635.5625436289	-54569.560928065854	-66.00161556304471	-54569.560928065854	2.81779622922956	3.7873630968555525	-62.21425246618915	1.5781285286798665	1.7392512885067455	1.2296845288406901	1.1185956925665346
553500	-54634.153437352215	-54573.92979658579	-60.22364076642085	-54573.92979658579	2.6958724110936174	3.7873630968555525	-56.4362776695653	1.7341557270974337	1.7398346755168677	1.310589975309555	1.1370943634330057
554000	-54640.58104764382	-54579.20427238437	-61.376775259449396	-54579.20427238437	2.7256255035807135	3.7873630968555525	-57.589412162593845	2.057438075118955	1.7130967823964545	1.195141763199024	1.089987750042414
554500	-54632.09378176579	-54572.944140894055	-59.14964087173762	-54572.944140894055	2.6879886263067445	3.7873630968555525	-55.36227777488207	1.6015879087208467	1.7209338985627096	1.2138473625949173	1.111209175809308
555000	-54619.426821050045	-54559.717127454016	-59.70969359603172	-54559.717127454016	2.689529022157841	3.7873630968555525	-55.92233049917617	1.8317585404070031	1.7189864697441066	1.2594044717916721	1.1200835784786802
555500	-54633.42634521987	-54567.49287999604	-65.93346522383092	-54567.49287999604	2.8208542392567257	3.7873630968555525	-62.146102126975364	1.7037324855091047	1.709550238458333	1.2383164547049406	1.119936962744191
556000	-54637.97804727121	-54568.32350099735	-69.65454627385408	-54568.32350099735	2.8612605208634103	3.7873630968555525	-65.86718317699852	1.2827192732568995	1.6705628833697184	1.141879140815504	1.0777178004346926
556500	-54627.414377475725	-54572.71510086071	-54.69927661501233	-54572.71510086071	2.6367119759165885	3.7873630968555525	-50.91191351815678	1.868538093889138	1.720441932727462	1.1756822216066078	1.0659002140702216
557000	-54622.62683363129	-54567.5372414143	-55.08959221699176	-54567.5372414143	2.659807176692855	3.7873630968555525	-51.30222912013621	1.7943844280512715	1.7092224266527163	1.16638190098535	1.0632848625169578
557500	-54616.65838960092	-54563.69041391151	-52.96797568941199	-54563.69041391151	2.71957253673589	3.7873630968555525	-49.18061259255644	1.7943844280512715	1.6740491844829326	1.1560480976414909	1.06483381995083
558000	-54625.91451144782	-54563.25512945739	-62.65938199043065	-54563.25512945739	2.8056358124964844	3.7873630968555525	-58.8720188935751	1.60964586125082	1.7406258490197202	1.1510406039128729	1.0670821436064049
558500	-54630.21062735081	-54564.67903828112	-65.5315890696871	-54564.67903828112	2.9888106762837245	3.7873630968555525	-61.74422597283154	1.435070204857439	1.7678835790513672	1.1332161068814102	1.0661729597224936
559000	-54621.030339878715	-54561.84202052344	-59.18831935527396	-54561.84202052344	2.7097588198968277	3.5782315600342787	-55.610087795239686	2.014548447856462	1.7720606293365597	1.1186460172511383	1.06724594801535
559500	-54629.14632006121	-54569.89879904528	-59.24752101593149	-54569.89879904528	3.199201976192316	3.5782315600342787	-55.669289455897214	1.7366008198851277	1.7494820057379006	1.1269166263280608	1.0562751610126286
560000	-54624.987478200936	-54566.45551697169	-58.531961229247656	-54566.45551697169	2.7571552272922752	3.5782315600342787	-54.95372966921338	2.0508949677930803	1.7745031441448331	1.1135267074094806	1.064043855940613
560500	-54624.483765132136	-54569.844129148194	-54.639635983942185	-54569.844129148194	2.7091051358282923	3.5782315600342787	-51.06140442390791	1.7809533899948238	1.7510875979671876	1.103958890809446	1.056451074656036
561000	-54637.265972319234	-54580.437450459256	-56.8285218599793	-54580.437450459256	2.572347370890824	3.5782315600342787	-53.25029029994502	2.1481431209460102	1.7673696088444713	1.0964634128914494	1.0349732126242872
561500	-54638.87574504149	-54576.793638689305	-62.08210635219012	-54576.793638689305	3.0813346011065517	3.5782315600342787	-58.50387479215584	1.7694086487744998	1.743848224637246	1.104667758974322	1.0232237366575392
562000	-54638.75864422971	-54578.09520386817	-60.663440361535955	-54578.09520386817	3.008677096693134	3.5782315600342787	-57.08520880150168	1.802377858851113	1.735616778780039	1.0562536415330948	1.0052051591698132
562500	-54627.93969695455	-54575.16273871827	-52.776958236284564	-54575.16273871827	2.8296698825998496	3.5782315600342787	-49.19872667625029	1.852401389579659	1.7509331976354772	1.0534086624095023	1.017984708757744
563000	-54629.56153031784	-54567.11984276072	-62.44168755711585	-54567.11984276072	2.75206870174971	3.5782315600342787	-58.86345599708157	1.770595263322396	1.7669743997160565	1.046012919084571	1.018220772628864
563500	-54628.39741646372	-54569.46208501776	-58.93533144595946	-54569.46208501776	2.794784287988076	3.5782315600342787	-55.35709988592519	1.8205345308333132	1.764969553632685	1.042136589286481	0.9991185107324272
564000	-54615.19534629659	-54556.14211143903	-59.05323485755901	-54556.14211143903	2.7881848071453774	3.5782315600342787	-55.47500329752474	1.8205345308333132	1.8087479156813464	1.0469286922868872	0.9977183007040358
564500	-54616.241339172506	-54561.024226965514	-55.21711220699476	-54561.024226965514	3.013966149909797	3.5782315600342787	-51.63888064696049	2.05190045975522	1.8054784414604068	1.0360717173394522	0.9940759993442343
565000	-54610.72904173146	-54547.24100287291	-63.48803885855096	-54547.24100287291	3.077515209048761	3.5782315600342787	-59.90980729851668	1.7544244941408602	1.7980655323492516	1.0061039816877246	0.982398108156693
565500	-54628.52547106739	-54558.07815379438	-70.44731727301094	-54558.07815379438	3.2185951447384396	3.5782315600342787	-66.86908571297666	1.8585688601591703	1.7555979104915305	1.0168674284673593	0.9719039186943873
566000	-54624.71342782902	-54560.48383773857	-64.22959009045005	-54560.48383773857	3.108539293486918	3.5782315600342787	-60.65135853041577	1.8956452978457379	1.7342324889052791	1.0514710248947208	0.9698817347670146
566500	-54619.78876813536	-54557.20546684807	-62.58330128729113	-54557.20546684807	3.116019102350088	3.5782315600342787	-59.00506972725685	1.8476663940534284	1.7114197668989677	1.0514578586270338	0.9831100147307359
567000	-54622.495600724076	-54561.64220732652	-60.85339339755441	-54561.64220732652	3.2028701542030644	3.5782315600342787	-57.27516183752014	1.7505686624803585	1.7336860140698624	1.0477416414108953	0.9944596218481374
567500	-54623.306918249196	-54565.126460139	-58.180458110193506	-54565.126460139	2.7710649434389585	3.5782315600342787	-54.60222655015923	1.6594023289258384	1.7657751047103414	1.0552461985617019	0.992881498699454
568000	-54616.92308122929	-54560.79266714519	-56.130414084097225	-54560.79266714519	2.7710649434389585	3.5782315600342787	-52.55218252406295	1.8267951589962785	1.7131842734806875	1.0659003793524795	0.9844663249141179
568500	-54618.425312565196	-54562.39812575381	-56.027186811387104	-54562.39812575381	2.7473495064109126	3.5782315600342787	-52.44895525135283	1.7055357553674881	1.7495599817394403	1.1146241373523063	0.9979776990626346
569000	-54619.739483122634	-54557.98175084572	-61.75773227691184	-54557.98175084572	2.850480044866968	3.5782315600342787	-58.17950071687756	1.5492387306746385	1.7491137408719355	1.1102309818642326	1.0252195303246756
569500	-54604.66608743659	-54548.61376775945	-56.052319677136424	-54548.61376775945	2.512990436818025	3.5782315600342787	-52.47408811710215	1.8286005430660204	1.7415766049489587	1.088688334079184	1.0084899836268202
570000	-54628.535824423016	-54570.00823587596	-58.52758854705119	-54570.00823587596	2.56521481630635	3.5782315600342787	-54.94935698701691	1.679901392275249	1.7272980262733975	1.0891741953934648	1.009414002950466
570500	-54618.74243793193	-54557.51386029614	-61.22857763578614	-54557.51386029614	2.646474852681882	3.5782315600342787	-57.65034607575186	1.753821996956421	1.7231110783060823	1.0521209263166513	1.000287651732006
571000	-54637.704189791424	-54572.64285720161	-65.06133258981647	-54572.64285720161	3.0329785617740628	3.5782315600342787	-61.48310102978219	1.5208647988061654	1.723732405810777	1.0388849022772917	1.0095875089932516
571500	-54621.9629375449	-54558.95814017713	-63.0047973677727	-54558.95814017713	2.897100297582187	3.5782315600342787	-59.42656580773843	2.0844911498901135	1.711706074463521	1.0196353884174751	1.0150102477702327
572000	-54616.1371262131	-54557.69178664858	-58.44533956451934	-54557.69178664858	2.619867783373262	3.5782315600342787	-54.86710800448506	1.734824693870811	1.748526493157105	0.9918971555226845	1.022682209959194
